               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 111,             0.10266,            0.076274,                   0,             0.92116,              0.9209,             0.94633,             0.38151,            0.087226,             0.07323,                   0,           0.0073303,           0.0073303,           0.0073303
                 112,             0.10189,            0.073737,                   0,             0.95136,             0.92918,             0.95424,             0.39165,            0.086707,            0.072684,                   0,           0.0072872,           0.0072872,           0.0072872
                 113,             0.10192,            0.074348,                   0,             0.95324,             0.92055,             0.95316,             0.38978,            0.086816,             0.07294,                   0,           0.0072438,           0.0072438,           0.0072438
                 114,             0.10278,             0.07652,                   0,             0.94252,              0.9302,             0.95067,              0.3874,            0.086837,            0.073219,                   0,           0.0072003,           0.0072003,           0.0072003
                 115,             0.10149,            0.074939,                   0,             0.95241,             0.92057,             0.94792,              0.3815,            0.087164,            0.073282,                   0,           0.0071566,           0.0071566,           0.0071566
                 116,             0.10221,            0.076672,                   0,             0.95243,             0.92591,             0.95196,              0.3903,            0.086672,            0.073353,                   0,           0.0071127,           0.0071127,           0.0071127
                 117,             0.10234,            0.075922,                   0,             0.95526,             0.92099,             0.95339,             0.38758,            0.086901,            0.073077,                   0,           0.0070686,           0.0070686,           0.0070686
                 118,             0.10221,             0.07637,                   0,             0.94995,             0.91588,             0.95095,             0.38411,            0.087029,            0.073336,                   0,           0.0070243,           0.0070243,           0.0070243
                 119,             0.10358,            0.077995,                   0,             0.95205,             0.93088,             0.95517,             0.39181,            0.086526,             0.07287,                   0,           0.0069799,           0.0069799,           0.0069799
                 120,             0.10194,            0.076132,                   0,             0.94574,             0.93398,             0.95418,             0.39204,            0.086554,            0.073137,                   0,           0.0069353,           0.0069353,           0.0069353
                 121,             0.10186,            0.074746,                   0,                0.95,             0.93339,             0.95603,             0.39127,            0.086535,            0.072965,                   0,           0.0068906,           0.0068906,           0.0068906
                 122,             0.10409,             0.07729,                   0,             0.95384,             0.92279,             0.95362,             0.39023,            0.086907,            0.073299,                   0,           0.0068457,           0.0068457,           0.0068457
                 123,             0.10298,            0.076712,                   0,              0.9533,             0.91842,             0.95362,             0.38796,            0.087092,            0.073057,                   0,           0.0068006,           0.0068006,           0.0068006
                 124,             0.10048,            0.072677,                   0,             0.95258,              0.9291,             0.95376,             0.39051,            0.086617,            0.073214,                   0,           0.0067555,           0.0067555,           0.0067555
                 125,            0.099074,            0.071973,                   0,             0.94529,              0.9318,             0.95287,             0.39349,            0.086481,            0.073096,                   0,           0.0067101,           0.0067101,           0.0067101
                 126,             0.10017,            0.074108,                   0,             0.94763,             0.93037,              0.9527,             0.38808,            0.086706,            0.073315,                   0,           0.0066647,           0.0066647,           0.0066647
                 127,             0.10087,            0.076338,                   0,             0.94707,             0.92801,             0.95658,             0.39323,            0.086506,            0.072777,                   0,           0.0066191,           0.0066191,           0.0066191
                 128,              0.1017,            0.075422,                   0,             0.93615,             0.92499,             0.95371,             0.39301,            0.086644,            0.073028,                   0,           0.0065734,           0.0065734,           0.0065734
                 129,             0.10266,            0.078867,                   0,             0.94745,             0.92694,             0.95118,             0.38851,            0.086702,            0.073184,                   0,           0.0065276,           0.0065276,           0.0065276
                 130,            0.099505,            0.075248,                   0,             0.95364,             0.92906,             0.95322,             0.39061,            0.086615,            0.073015,                   0,           0.0064816,           0.0064816,           0.0064816
                 131,             0.09965,            0.075761,                   0,             0.95627,             0.93077,             0.95643,             0.39508,            0.086209,            0.072851,                   0,           0.0064356,           0.0064356,           0.0064356
                 132,             0.10108,            0.077316,                   0,             0.95552,             0.93413,             0.95864,             0.39828,            0.086164,            0.072835,                   0,           0.0063895,           0.0063895,           0.0063895
                 133,            0.098548,            0.072836,                   0,             0.95586,             0.92568,             0.95493,             0.39303,             0.08632,            0.072975,                   0,           0.0063432,           0.0063432,           0.0063432
                 134,             0.09931,            0.075483,                   0,             0.95508,              0.9287,             0.95638,             0.40164,            0.085919,            0.072974,                   0,           0.0062969,           0.0062969,           0.0062969
                 135,            0.099359,            0.071846,                   0,             0.95396,             0.93867,             0.96022,              0.4015,            0.085944,            0.072703,                   0,           0.0062505,           0.0062505,           0.0062505
                 136,            0.099874,            0.072436,                   0,             0.95352,             0.92121,              0.9553,             0.39714,            0.086538,             0.07289,                   0,            0.006204,            0.006204,            0.006204
                 137,            0.099735,            0.076204,                   0,             0.95471,             0.92794,             0.95681,             0.39799,            0.086094,            0.072757,                   0,           0.0061574,           0.0061574,           0.0061574
                 138,             0.10277,            0.077995,                   0,             0.95674,             0.93649,             0.95974,             0.39995,            0.086019,            0.072832,                   0,           0.0061107,           0.0061107,           0.0061107
                 139,            0.099267,              0.0728,                   0,             0.95834,             0.92514,              0.9586,             0.40209,            0.086019,            0.072974,                   0,            0.006064,            0.006064,            0.006064
                 140,            0.099124,            0.072682,                   0,              0.9594,             0.93254,             0.95959,             0.39771,            0.086038,            0.072931,                   0,           0.0060172,           0.0060172,           0.0060172
                 141,            0.099653,            0.074166,                   0,             0.95924,             0.93664,             0.96056,             0.40247,            0.085914,            0.072883,                   0,           0.0059704,           0.0059704,           0.0059704
                 142,            0.097763,            0.071679,                   0,              0.9579,              0.9318,             0.95722,             0.40048,            0.086065,            0.073074,                   0,           0.0059235,           0.0059235,           0.0059235
                 143,            0.099069,            0.073696,                   0,             0.96265,             0.93708,             0.96206,             0.40107,            0.085844,            0.073191,                   0,           0.0058766,           0.0058766,           0.0058766
                 144,             0.10063,            0.077953,                   0,             0.95484,             0.93565,             0.95928,             0.40077,            0.085914,            0.072677,                   0,           0.0058296,           0.0058296,           0.0058296
                 145,             0.10057,            0.074465,                   0,             0.91127,             0.87854,             0.94559,             0.39402,            0.086964,            0.073026,                   0,           0.0057826,           0.0057826,           0.0057826
                 146,            0.099505,            0.073638,                   0,             0.94909,             0.93098,             0.95791,             0.39682,            0.086655,            0.072335,                   0,           0.0057355,           0.0057355,           0.0057355
                 147,            0.099025,            0.073161,                   0,             0.95832,             0.92862,             0.95767,             0.39925,            0.086234,             0.07279,                   0,           0.0056884,           0.0056884,           0.0056884
                 148,              0.1008,            0.076479,                   0,             0.95942,             0.93106,             0.95968,             0.40558,            0.085875,            0.072565,                   0,           0.0056413,           0.0056413,           0.0056413
                 149,            0.099012,            0.074055,                   0,             0.96255,             0.93364,              0.9629,             0.40976,            0.085682,            0.072361,                   0,           0.0055942,           0.0055942,           0.0055942
                 150,            0.099253,            0.072807,                   0,             0.95653,             0.93766,             0.96028,             0.40001,            0.086112,            0.072886,                   0,           0.0055471,           0.0055471,           0.0055471
                 151,            0.099541,            0.074028,                   0,             0.95648,             0.93934,             0.96141,             0.40338,            0.085811,            0.072737,                   0,              0.0055,              0.0055,              0.0055
                 152,            0.097934,            0.071313,                   0,             0.95699,             0.93724,             0.95981,             0.40286,            0.085859,            0.072762,                   0,           0.0054529,           0.0054529,           0.0054529
                 153,            0.098942,            0.074424,                   0,              0.9581,             0.93497,             0.96126,             0.40623,            0.085702,            0.072328,                   0,           0.0054058,           0.0054058,           0.0054058
                 154,            0.099944,            0.076165,                   0,             0.96152,             0.93657,             0.96177,               0.409,            0.085521,            0.072399,                   0,           0.0053587,           0.0053587,           0.0053587
                 155,             0.10039,            0.075616,                   0,             0.96172,             0.93881,             0.96143,              0.4111,            0.085505,            0.072607,                   0,           0.0053116,           0.0053116,           0.0053116
                 156,             0.09713,            0.071033,                   0,              0.9536,             0.93548,             0.95973,              0.4072,            0.085736,            0.072726,                   0,           0.0052645,           0.0052645,           0.0052645
                 157,            0.099185,            0.071969,                   0,             0.95282,             0.92836,             0.95993,             0.40383,            0.085954,            0.072847,                   0,           0.0052174,           0.0052174,           0.0052174
                 158,            0.097674,            0.071982,                   0,             0.95981,             0.93724,             0.96154,             0.40588,            0.085715,            0.072515,                   0,           0.0051704,           0.0051704,           0.0051704
                 159,            0.098002,            0.071566,                   0,             0.96152,             0.93793,             0.96153,             0.40986,            0.085459,             0.07248,                   0,           0.0051234,           0.0051234,           0.0051234
                 160,            0.096195,            0.069363,                   0,             0.95485,              0.9447,             0.96132,             0.40678,             0.08552,            0.072628,                   0,           0.0050765,           0.0050765,           0.0050765
                 161,             0.10046,            0.076026,                   0,             0.96031,             0.93724,             0.96164,             0.40812,            0.085587,             0.07251,                   0,           0.0050296,           0.0050296,           0.0050296
                 162,             0.09723,            0.073026,                   0,             0.95892,             0.93881,             0.96259,             0.41134,              0.0854,            0.072591,                   0,           0.0049828,           0.0049828,           0.0049828
                 163,            0.097119,            0.071549,                   0,             0.95742,             0.94043,             0.96224,             0.41239,            0.085277,            0.072443,                   0,            0.004936,            0.004936,            0.004936
                 164,            0.097863,            0.074524,                   0,             0.96092,             0.93949,             0.96169,             0.41331,            0.085293,            0.072469,                   0,           0.0048893,           0.0048893,           0.0048893
                 165,            0.097359,            0.073429,                   0,             0.95809,             0.94277,             0.96222,             0.40874,             0.08548,            0.072458,                   0,           0.0048426,           0.0048426,           0.0048426
                 166,            0.097725,            0.072975,                   0,             0.95998,             0.94001,              0.9622,                0.41,            0.085431,            0.072345,                   0,            0.004796,            0.004796,            0.004796
                 167,            0.099505,            0.075423,                   0,             0.95871,             0.94159,             0.96235,             0.40775,            0.085517,             0.07281,                   0,           0.0047495,           0.0047495,           0.0047495
                 168,            0.098932,            0.076351,                   0,             0.96035,             0.94153,             0.96204,             0.40789,              0.0854,            0.072643,                   0,           0.0047031,           0.0047031,           0.0047031
                 169,            0.098878,            0.074789,                   0,             0.96109,             0.93743,             0.96259,             0.40837,            0.085369,            0.072791,                   0,           0.0046568,           0.0046568,           0.0046568
